row_id,book_title,book_author,book_publication_year,film_title,movie_release_year,release_period,genre_bucket,match_confidence,fiction_work_raw,film_adaptation_raw,source_page_url,book_avg_rating,book_ratings_count,book_reviews_count,book_page_count,book_series_indicator,book_description,book_description_length,goodreads_match_title,goodreads_match_score,movie_release_month,runtime_minutes,mpaa_rating,distributor,movie_genre_raw,imdb_vote_count,imdb_rating,top_500_box_office
196,Shutter Island,Dennis Lehane,2003,Shutter Island,2010,2010_2014,Action_Adventure,medium,"Shutter Island (2003), Dennis Lehane",Shutter Island (2010),https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(S%E2%80%93Z),4.08,115869.0,5767.0,369.0,0.0,"The year is 1954. U.S. Marshal Teddy Daniels and his new -partner, Chuck Aule, have come to Shutter Island, home of Ashecliffe Hospital for the Criminally Insane, to investigate the disappearance of a patient. Multiple-murderess Rachel Solando is loose somewhere on this barren island, despite having been kept in a locked cell under constant surveillance. As a killer hurricane bears relentlessly down on them, a strange case takes on even darker, more sinister shades--with hints of radical experimentation, horrifying surgeries, and lethal countermoves made in the cause of a covert shadow war. No one is going to escape Shutter Island unscathed, because nothing at Ashecliffe Hospital is remotely what it seems",714.0,Shutter Island,100,2.0,138.0,R,Netflix | UIP-Dunafilm,"Drama,Mystery,Thriller",1630968.0,8.2,0
197,The Jungle Books,Rudyard Kipling,1894,Mowgli: Legend of the Jungle,2018,2015_2019,Action_Adventure,medium,"The Jungle Books (1894–1895), Rudyard Kipling",Mowgli: Legend of the Jungle (2018),https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),4.01,109.0,7.0,,0.0,"No child should be allowed to grow up without reading The Jungle Books. Published in 1894 and 1895, the stories crackle with as much life and intensity as ever. Rudyard Kipling pours fuel on childhood fantasies with his tales of Mowgli, lost in the jungles of India as a child and adopted into a family of wolves. Mowgli is brought up on a diet of Jungle Law, loyalty, and fresh meat from the kill. Regular adventures with his friends and enemies among the Jungle-People--cobras, panthers, bears, and tigers--hone this man-cub's strength and cleverness and whet every reader's imagination. Mowgli's story is interspersed with other tales of the jungle, such as ""Rikki-Tikki-Tavi,"" lending depth and diversity to our understanding of Kipling's India. In much the same way Mowgli is carried away by the Bandar-log monkeys, young readers will be caught up by the stories, swinging from page to page, breathless, thrilled, and terrified.",933.0,The Jungle Books,100,11.0,104.0,PG-13,Warner Bros. Entertainment | Netflix,"Adventure,Drama,Fantasy",69118.0,6.5,0
198,The Call of the Wild,Jack London,1903,The Call of the Wild,2020,2020_2024,Action_Adventure,medium,"The Call of the Wild (1903), Jack London",The Call of the Wild (2020),"https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(0%E2%80%939,_A%E2%80%93C)",3.83,392.0,34.0,,0.0,"This gripping story follows the adventures of the loyal dog Buck, who is stolen from his comfortable family home and forced into the harsh life of an Alaskan sled dog. Passed from master to master, Buck embarks on an extraordinary journey that ends with his becoming the legendary leader of a wolf pack. 
Included in this Edition is the short story, To Build a Fire, London s biting commentary on human folly in the face of indomitable natural forces.
Through these tales, London helped invent a genre that shaped twentieth century literature. This Prestwick House Literary Touchstone Classic includes a glossary and reader's notes to help the modern reader fully appreciate London's masterful weaving of science, philosophy, and the storyteller's art.",752.0,The Call of the Wild,100,2.0,100.0,PG,Walt Disney Studios Motion Pictures | Disney+,"Adventure,Drama,Family",63849.0,6.7,0
199,False Witness,Dorothy Uhnak,1981,False Witness,1989,1985_1989,Comedy_Satire,medium,"False Witness (1981), Dorothy Uhnak",False Witness (1989),https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),4.12,66.0,16.0,352.0,0.0,"An Explosive Secret.
An Invaluable Code.
An Unreliable Witness.
Three ambitious law students at a local legal aid clinic watch as their routine case representing a man named David Hoffman ignites an incendiary trail of deception and betrayal. A member of the witness protection program, Hoffman has defrauded the government and eluded the Mob's pursuit of his stunning secret: a coded algorithm capable of crippling the Internet and disarming national security.
Because of the intense threat posed by such a code, federal agents want Hoffman dead or alive. But the Mob wants him alive, more than willing to obtain the algorithm by whatever means necessary. And the would-be lawyers-caught in the middle of this deadly triangle-must overcome their differences and work together if they're to survive long enough to graduate.",823.0,False Witness,100,10.0,,NR,,,,,0
200,Dances with Wolves,Michael Blake,1986,Dances with Wolves,1990,1990_1994,Comedy_Satire,medium,"Dances with Wolves (1986), Michael Blake",Dances with Wolves (1990),https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),4.19,250.0,8.0,,1.0,"Ordered to hold an abandoned army post, John Dunbar found himself alone, beyond the edge of civilization. Thievery and survival soon forced him into the Indian camp, where he began a dangerous adventure that changed his life forever. Relive the adventure and beauty of the incredible movie, DANCES WITH WOLVES.",310.0,Dances With Wolves,100,3.0,181.0,PG-13,Orion Pictures | Netflix,"Adventure,Drama,Western",308736.0,8.0,1
201,Breakfast of Champions,"Kurt Vonnegut, Jr.",1973,Breakfast of Champions,1999,1995_1999,Comedy_Satire,medium,"Breakfast of Champions (1973), Kurt Vonnegut, Jr.",Breakfast of Champions (1999),"https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(0%E2%80%939,_A%E2%80%93C)",4.08,1969.0,63.0,303.0,0.0,"""We are healthy only to the extent that our ideas are humane."" So reads the tombstone of downtrodden writer Kilgore Trout, but we have no doubt who's really talking: his alter ego Kurt Vonnegut. Health versus sickness, humanity versus inhumanity--both sets of ideas bounce through this challenging and funny book. As with the rest of Vonnegut's pure fantasy, it lacks the shimmering, fact-fueled rage that illuminates Slaughterhouse-Five. At the same time, that makes this book perhaps more enjoyable to read. Breakfast of Championsis a slippery, lucid, bleakly humorous jaunt through (sick? inhumane?) America circa 1973, with Vonnegut acting as our Virgil-like companion. The book follows its main character, auto-dealing solid-citizen Dwayne Hoover, down into madness, a condition brought on by the work of the aforementioned Kilgore Trout. As Dwayne cracks, then crumbles, Breakfast of Championscoolly shows the effects his dementia has on the web of characters surrounding him. It's not much of a plot, but it's enough for Vonnegut to air unique opinions on America, sex, war, love, and all of his other pet topics--you know, the only ones that really count.",1163.0,Breakfast of Champions,100,2.0,110.0,R,Netflix | Walt Disney Studios Motion Pictures,Comedy,8776.0,4.6,0
202,About a Boy,Nick Hornby,1998,About a Boy,2002,2000_2004,Comedy_Satire,medium,"About a Boy (1998), Nick Hornby",About a Boy (2002),"https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(0%E2%80%939,_A%E2%80%93C)",3.79,102740.0,1978.0,307.0,0.0,"'How cool was Will Freeman?'
Too cool! At thirty-six, he's as hip as a teenager. He's single, child-free, goes to the right clubs and knows which trainers to wear. He's also found a great way to score with women: attend single parents' groups full of available (and grateful) mothers, all hoping to meet a Nice Guy.
Which is how Will meets Marcus, the oldest twelve-year-old on the planet. Marcus is a bit strange: he listens to Joni Mitchell and Mozart, looks after his mum and has never owned a pair of trainers. But Marcus latches on to Will - and won't let go. Can Will teach Marcus how to grow up cool? And can Marcus help Will just to grow up?",649.0,About a Boy,100,4.0,101.0,PG-13,Universal Pictures | Netflix,"Comedy,Drama,Romance",199637.0,7.1,0
203,A Room with a View,E. M. Forster,1908,A Room with a View,2007,2005_2009,Comedy_Satire,medium,"A Room with a View (1908), E. M. Forster",A Room with a View (2007),https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(K%E2%80%93R),3.91,521.0,36.0,226.0,0.0,"'""But you do,"" he went on, not waiting for contradiction. ""You love the boy body and soul, plainly, directly, as he loves you, and no other word expresses it ...""
Lucy has her rigid, middle-class life mapped out for her until she visits Florence with her uptight cousin Charlotte, and finds her neatly ordered existence thrown off balance. Her eyes are opened by the unconventional characters she meets at the Pension Bertolini: flamboyant romantic novelist Eleanor Lavish, the Cockney Signora, curious Mr Emerson and, most of all, his passionate son George.
Lucy finds herself torn between the intensity of life in Italy and the repressed morals of Edwardian England, personified in her terminally dull fiance Cecil Vyse. Will she ever learn to follow her own heart?",767.0,A Room with a View,100,11.0,90.0,,,Documentary,,,0
204,Funny Farm,Jay Cronley,1985,Funny Farm,1988,1985_1989,Comedy_Satire,medium,"Funny Farm (1985), Jay Cronley",Funny Farm (1988),https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),3.59,87.0,12.0,0.0,0.0,,0.0,Funny Farm,100,6.0,101.0,PG,Warner Bros. Entertainment | Netflix,Comedy,26655.0,6.2,0
205,Sleeping with the Enemy,Nancy Price,1987,Sleeping with the Enemy,1991,1990_1994,Comedy_Satire,medium,"Sleeping with the Enemy (1987), Nancy Price",Sleeping with the Enemy (1991),https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(S%E2%80%93Z),4.0,7318.0,99.0,309.0,0.0,She is a stranger in a small town. She changed her name. Her looks. Her life. All to escape the most dangerous man she ever met: her husband.,141.0,Sleeping with the Enemy,100,1.0,99.0,R,iTunes | 20th Century Studios | Netflix | Disney+,"Drama,Thriller",71083.0,6.3,0
206,Election,Tom Perrotta,1998,Election,1999,1995_1999,Comedy_Satire,medium,"Election (1998), Tom Perrotta",Election (1999),https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),3.86,5843.0,342.0,200.0,0.0,"A suburban New Jersey high school teacher confronts a student-body election gone haywire in this darkly comic novel by the author of The Wishbones. Scheduled for release as a feature film in 1998, starring Matthew Broderick.Who really cares who gets elected President of Winwood High School? Nobody -- except Tracy Flick. Tracy's one of those students of boundless energy and ambition who somehow finds the time to do everything -- edit the school paper, star in the musical, sleep with her favorite teacher. Her heart is set on becoming President of Winwood, and what Tracy wants, Tracy gets. With weeks to go before election day, her victory is nearly a foregone conclusion.
And that's just the problem, according to Mr. M -- a.k.a. Jim McAllister, faculty, advisor to the Student Government Association and a popular Winwood history teacher. In the name of democracy -- not to mention a simmering grudge against Tracy Flick -- Mr. M recruits the perfect opposition candidate. Paul Warren is a golden boy, a football hero with a brain and a heart, eager to bulk up his meager resume.
As Winwood High experiences election fever, Mr. M is distracted by a sudden attraction to his wife's best friend. The two dramas he has created -- one personal and private, the other public and political -- unfurl simultaneously, with all the players sharing in a life-altering conclusion.
Part satire, part soap opera, Election is an uncommon look at an ordinary American high school, and the extraordinary people who inhabit it.",1516.0,Election,100,4.0,103.0,R,Paramount Pictures | Netflix,"Comedy,Romance",111165.0,7.2,0
207,It,Stephen King,1986,It Chapter Two,2019,2015_2019,Horror,medium,"It (1986), Stephen King",It Chapter Two (2019),https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),,,,,,,,,0,9.0,169.0,R,,"Drama,Fantasy,Horror",351702.0,6.5,1
208,The Unknown Soldier,Väinö Linna,1954,The Unknown Soldier,2017,2015_2019,Action_Adventure,medium,"The Unknown Soldier (Finnish: Tuntematon sotilas) (1954), Väinö Linna",The Unknown Soldier (2017),https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(S%E2%80%93Z),3.53,338.0,17.0,,1.0,"El Agente William Clyde esta metido en un buen lio. Se ha topado de bruces con un rastro de asesinatos y corrupcion que afecta a la politica internacional de EE.UU., un rastro que le lleva directamente hasta un operativo militar misterioso cuyo nombre en clave es ""soldado desconocido"".",286.0,Unknown Soldier,100,5.0,132.0,,SF Studios,"Drama,War",14645.0,7.7,0
